Epoch,LLDLwoFW_valacc,DenseModel_valacc,LLDLwoFW_trainacc,DenseModel_trainacc
1072,0.870000005,0.850000024,0.939999998,0.923333347
1073,0.920000017,0.870000005,0.945555568,0.908888876
1074,0.889999986,0.839999974,0.963333309,0.910000026
1075,0.839999974,0.829999983,0.951111138,0.910000026
1076,0.939999998,0.790000021,0.952222228,0.913333356
1077,0.910000026,0.850000024,0.961111128,0.910000026
1078,0.860000014,0.879999995,0.946666658,0.905555546
1079,0.879999995,0.889999986,0.941111088,0.899999976
1080,0.889999986,0.870000005,0.930000007,0.922222197
1081,0.910000026,0.839999974,0.945555568,0.908888876
1082,0.910000026,0.850000024,0.958888888,0.896666646
1083,0.910000026,0.870000005,0.958888888,0.897777796
1084,0.899999976,0.860000014,0.957777798,0.907777786
1085,0.930000007,0.910000026,0.962222219,0.904444456
1086,0.920000017,0.829999983,0.956666648,0.915555537
1087,0.889999986,0.879999995,0.944444418,0.923333347
1088,0.920000017,0.829999983,0.959999979,0.917777777
1089,0.899999976,0.839999974,0.957777798,0.903333306
1090,0.930000007,0.810000002,0.947777748,0.907777786
1091,0.879999995,0.860000014,0.959999979,0.907777786
1092,0.920000017,0.839999974,0.942222238,0.896666646
1093,0.920000017,0.860000014,0.964444458,0.917777777
1094,0.879999995,0.829999983,0.938888907,0.924444437
1095,0.819999993,0.889999986,0.942222238,0.910000026
1096,0.899999976,0.879999995,0.943333328,0.917777777
1097,0.899999976,0.819999993,0.942222238,0.902222216
1098,0.920000017,0.850000024,0.955555558,0.912222207
1099,0.879999995,0.889999986,0.949999988,0.904444456
1100,0.879999995,0.839999974,0.965555549,0.905555546
1101,0.839999974,0.839999974,0.922222197,0.921111107
1102,0.899999976,0.819999993,0.941111088,0.926666677
1103,0.889999986,0.889999986,0.949999988,0.917777777
1104,0.889999986,0.829999983,0.951111138,0.896666646
1105,0.930000007,0.889999986,0.955555558,0.915555537
1106,0.899999976,0.870000005,0.952222228,0.901111126
1107,0.879999995,0.850000024,0.965555549,0.920000017
1108,0.839999974,0.839999974,0.958888888,0.904444456
1109,0.889999986,0.870000005,0.947777748,0.906666696
1110,0.889999986,0.889999986,0.953333318,0.908888876
1111,0.910000026,0.850000024,0.945555568,0.915555537
1112,0.910000026,0.889999986,0.952222228,0.902222216
1113,0.910000026,0.870000005,0.935555577,0.908888876
1114,0.889999986,0.829999983,0.942222238,0.913333356
1115,0.889999986,0.860000014,0.957777798,0.910000026
1116,0.879999995,0.860000014,0.954444468,0.902222216
1117,0.920000017,0.860000014,0.958888888,0.905555546
1118,0.889999986,0.860000014,0.951111138,0.908888876
1119,0.920000017,0.870000005,0.935555577,0.928888917
1120,0.879999995,0.860000014,0.958888888,0.913333356
1121,0.930000007,0.879999995,0.954444468,0.907777786
1122,0.910000026,0.850000024,0.953333318,0.912222207
1123,0.889999986,0.860000014,0.935555577,0.928888917
1124,0.860000014,0.870000005,0.949999988,0.916666687
1125,0.920000017,0.839999974,0.944444418,0.915555537
1126,0.920000017,0.810000002,0.962222219,0.906666696
1127,0.920000017,0.829999983,0.963333309,0.918888867
1128,0.889999986,0.810000002,0.959999979,0.898888886
1129,0.850000024,0.829999983,0.935555577,0.895555556
1130,0.899999976,0.850000024,0.944444418,0.901111126
1131,0.870000005,0.839999974,0.943333328,0.903333306
1132,0.860000014,0.860000014,0.933333337,0.918888867
1133,0.879999995,0.850000024,0.918888867,0.917777777
1134,0.920000017,0.829999983,0.951111138,0.904444456
1135,0.920000017,0.889999986,0.961111128,0.911111116
1136,0.879999995,0.860000014,0.957777798,0.917777777
1137,0.889999986,0.819999993,0.975555539,0.918888867
1138,0.920000017,0.829999983,0.966666639,0.917777777
1139,0.920000017,0.860000014,0.967777789,0.915555537
1140,0.889999986,0.810000002,0.961111128,0.918888867
1141,0.889999986,0.819999993,0.963333309,0.915555537
1142,0.879999995,0.829999983,0.964444458,0.884444416
1143,0.819999993,0.829999983,0.945555568,0.888888896
1144,0.850000024,0.879999995,0.933333337,0.911111116
1145,0.839999974,0.819999993,0.932222247,0.917777777
1146,0.889999986,0.870000005,0.953333318,0.903333306
1147,0.879999995,0.870000005,0.965555549,0.899999976
1148,0.889999986,0.839999974,0.961111128,0.918888867
1149,0.839999974,0.819999993,0.944444418,0.912222207
1150,0.829999983,0.839999974,0.936666667,0.922222197
1151,0.899999976,0.860000014,0.947777748,0.911111116
1152,0.860000014,0.860000014,0.954444468,0.922222197
1153,0.899999976,0.879999995,0.953333318,0.913333356
1154,0.899999976,0.829999983,0.954444468,0.916666687
1155,0.899999976,0.850000024,0.958888888,0.910000026
1156,0.889999986,0.860000014,0.965555549,0.913333356
1157,0.910000026,0.860000014,0.953333318,0.914444447
1158,0.829999983,0.850000024,0.958888888,0.924444437
1159,0.879999995,0.850000024,0.953333318,0.924444437
1160,0.930000007,0.879999995,0.956666648,0.912222207
1161,0.920000017,0.870000005,0.961111128,0.913333356
1162,0.910000026,0.850000024,0.947777748,0.920000017
1163,0.879999995,0.860000014,0.943333328,0.916666687
1164,0.899999976,0.870000005,0.948888898,0.908888876
1165,0.860000014,0.870000005,0.956666648,0.905555546
1166,0.860000014,0.829999983,0.947777748,0.920000017
1167,0.899999976,0.870000005,0.942222238,0.905555546
1168,0.850000024,0.839999974,0.947777748,0.914444447
1169,0.850000024,0.839999974,0.939999998,0.906666696
1170,0.860000014,0.870000005,0.943333328,0.894444466
1171,0.899999976,0.839999974,0.942222238,0.898888886
1172,0.870000005,0.850000024,0.949999988,0.914444447
1173,0.860000014,0.850000024,0.949999988,0.921111107
1174,0.879999995,0.819999993,0.958888888,0.922222197
1175,0.899999976,0.839999974,0.970000029,0.911111116
1176,0.930000007,0.829999983,0.953333318,0.908888876
1177,0.949999988,0.870000005,0.959999979,0.918888867
1178,0.879999995,0.839999974,0.951111138,0.925555527
1179,0.870000005,0.910000026,0.959999979,0.912222207
1180,0.870000005,0.850000024,0.965555549,0.924444437
1181,0.889999986,0.870000005,0.966666639,0.921111107
1182,0.879999995,0.819999993,0.949999988,0.913333356
1183,0.939999998,0.850000024,0.951111138,0.903333306
1184,0.899999976,0.870000005,0.963333309,0.918888867
1185,0.839999974,0.839999974,0.955555558,0.920000017
1186,0.910000026,0.870000005,0.951111138,0.916666687
1187,0.870000005,0.819999993,0.954444468,0.903333306
1188,0.889999986,0.810000002,0.954444468,0.897777796
1189,0.860000014,0.870000005,0.934444427,0.906666696
1190,0.910000026,0.839999974,0.966666639,0.912222207
1191,0.920000017,0.860000014,0.962222219,0.922222197
1192,0.920000017,0.819999993,0.951111138,0.911111116
1193,0.889999986,0.870000005,0.902222216,0.915555537
1194,0.910000026,0.839999974,0.953333318,0.920000017
1195,0.870000005,0.800000012,0.945555568,0.906666696
1196,0.910000026,0.850000024,0.944444418,0.917777777
1197,0.850000024,0.860000014,0.949999988,0.921111107
1198,0.850000024,0.850000024,0.942222238,0.926666677
1199,0.920000017,0.850000024,0.964444458,0.924444437
1200,0.850000024,0.889999986,0.967777789,0.905555546
1201,0.910000026,0.870000005,0.967777789,0.914444447
1202,0.889999986,0.860000014,0.964444458,0.925555527
1203,0.889999986,0.829999983,0.967777789,0.904444456
1204,0.939999998,0.879999995,0.964444458,0.908888876
1205,0.939999998,0.839999974,0.959999979,0.906666696
1206,0.930000007,0.870000005,0.957777798,0.897777796
1207,0.899999976,0.850000024,0.958888888,0.910000026
1208,0.930000007,0.850000024,0.948888898,0.916666687
1209,0.930000007,0.870000005,0.961111128,0.910000026
1210,0.870000005,0.839999974,0.949999988,0.902222216
1211,0.839999974,0.850000024,0.949999988,0.907777786
1212,0.899999976,0.860000014,0.957777798,0.918888867
1213,0.879999995,0.850000024,0.955555558,0.901111126
1214,0.920000017,0.860000014,0.938888907,0.908888876
1215,0.899999976,0.860000014,0.963333309,0.905555546
1216,0.910000026,0.870000005,0.961111128,0.916666687
1217,0.889999986,0.879999995,0.955555558,0.925555527
1218,0.879999995,0.860000014,0.947777748,0.915555537
1219,0.889999986,0.860000014,0.966666639,0.911111116
1220,0.939999998,0.800000012,0.961111128,0.930000007
1221,0.899999976,0.889999986,0.962222219,0.922222197
1222,0.839999974,0.860000014,0.938888907,0.921111107
1223,0.879999995,0.839999974,0.951111138,0.922222197
1224,0.920000017,0.899999976,0.967777789,0.904444456
1225,0.870000005,0.870000005,0.953333318,0.920000017
1226,0.889999986,0.829999983,0.938888907,0.918888867
1227,0.910000026,0.870000005,0.948888898,0.917777777
1228,0.860000014,0.870000005,0.951111138,0.915555537
1229,0.920000017,0.839999974,0.961111128,0.918888867
1230,0.899999976,0.850000024,0.967777789,0.907777786
1231,0.899999976,0.860000014,0.961111128,0.923333347
1232,0.920000017,0.879999995,0.956666648,0.931111097
1233,0.899999976,0.870000005,0.955555558,0.918888867
1234,0.920000017,0.879999995,0.955555558,0.924444437
1235,0.879999995,0.819999993,0.955555558,0.920000017
1236,0.879999995,0.850000024,0.955555558,0.920000017
1237,0.879999995,0.839999974,0.941111088,0.912222207
1238,0.899999976,0.839999974,0.946666658,0.921111107
1239,0.870000005,0.870000005,0.948888898,0.915555537
1240,0.899999976,0.850000024,0.965555549,0.906666696
1241,0.920000017,0.839999974,0.962222219,0.894444466
1242,0.879999995,0.870000005,0.970000029,0.899999976
1243,0.899999976,0.839999974,0.936666667,0.925555527
1244,0.850000024,0.860000014,0.955555558,0.921111107
1245,0.870000005,0.850000024,0.939999998,0.918888867
1246,0.889999986,0.870000005,0.958888888,0.918888867
1247,0.879999995,0.889999986,0.961111128,0.918888867
1248,0.939999998,0.879999995,0.970000029,0.906666696
1249,0.959999979,0.860000014,0.968888879,0.935555577
1250,0.879999995,0.839999974,0.957777798,0.902222216
1251,0.899999976,0.850000024,0.946666658,0.921111107
1252,0.920000017,0.879999995,0.931111097,0.921111107
1253,0.899999976,0.860000014,0.961111128,0.908888876
1254,0.910000026,0.850000024,0.959999979,0.928888917
1255,0.910000026,0.839999974,0.966666639,0.918888867
1256,0.939999998,0.850000024,0.954444468,0.907777786
1257,0.879999995,0.860000014,0.957777798,0.910000026
1258,0.899999976,0.819999993,0.955555558,0.925555527
1259,0.899999976,0.879999995,0.947777748,0.924444437
1260,0.920000017,0.879999995,0.971111119,0.933333337
1261,0.930000007,0.819999993,0.965555549,0.914444447
1262,0.939999998,0.860000014,0.972222209,0.902222216
1263,0.910000026,0.860000014,0.963333309,0.934444427
1264,0.889999986,0.850000024,0.961111128,0.905555546
1265,0.910000026,0.860000014,0.946666658,0.915555537
1266,0.920000017,0.839999974,0.933333337,0.915555537
1267,0.850000024,0.860000014,0.949999988,0.925555527
1268,0.899999976,0.850000024,0.951111138,0.914444447
1269,0.899999976,0.829999983,0.943333328,0.920000017
1270,0.899999976,0.860000014,0.958888888,0.886666656
1271,0.860000014,0.850000024,0.956666648,0.921111107
1272,0.870000005,0.870000005,0.956666648,0.912222207
1273,0.920000017,0.860000014,0.963333309,0.923333347
1274,0.889999986,0.829999983,0.963333309,0.922222197
1275,0.899999976,0.870000005,0.970000029,0.938888907
1276,0.870000005,0.860000014,0.961111128,0.933333337
1277,0.839999974,0.829999983,0.937777758,0.922222197
1278,0.910000026,0.810000002,0.921111107,0.905555546
1279,0.939999998,0.829999983,0.941111088,0.913333356
1280,0.879999995,0.829999983,0.957777798,0.915555537
1281,0.910000026,0.819999993,0.955555558,0.915555537
1282,0.910000026,0.870000005,0.967777789,0.918888867
1283,0.899999976,0.829999983,0.959999979,0.933333337
1284,0.910000026,0.870000005,0.967777789,0.912222207
1285,0.899999976,0.829999983,0.956666648,0.926666677
1286,0.920000017,0.860000014,0.962222219,0.924444437
1287,0.879999995,0.810000002,0.945555568,0.923333347
1288,0.889999986,0.819999993,0.954444468,0.914444447
1289,0.879999995,0.889999986,0.949999988,0.914444447
1290,0.870000005,0.870000005,0.944444418,0.924444437
1291,0.870000005,0.850000024,0.928888917,0.934444427
1292,0.870000005,0.870000005,0.964444458,0.910000026
1293,0.920000017,0.850000024,0.963333309,0.921111107
1294,0.879999995,0.829999983,0.967777789,0.892222226
1295,0.889999986,0.860000014,0.972222209,0.930000007
1296,0.870000005,0.860000014,0.956666648,0.928888917
1297,0.839999974,0.850000024,0.947777748,0.921111107
1298,0.879999995,0.819999993,0.955555558,0.916666687
1299,0.930000007,0.889999986,0.949999988,0.916666687
1300,0.920000017,0.839999974,0.952222228,0.916666687
1301,0.899999976,0.810000002,0.956666648,0.923333347
1302,0.879999995,0.779999971,0.956666648,0.915555537
1303,0.920000017,0.829999983,0.956666648,0.926666677
1304,0.879999995,0.870000005,0.963333309,0.926666677
1305,0.839999974,0.870000005,0.961111128,0.922222197
1306,0.889999986,0.850000024,0.957777798,0.921111107
1307,0.920000017,0.839999974,0.964444458,0.930000007
1308,0.939999998,0.850000024,0.944444418,0.917777777
1309,0.930000007,0.870000005,0.957777798,0.925555527
1310,0.879999995,0.810000002,0.958888888,0.927777767
1311,0.879999995,0.879999995,0.965555549,0.915555537
1312,0.939999998,0.860000014,0.948888898,0.931111097
1313,0.899999976,0.850000024,0.959999979,0.933333337
1314,0.879999995,0.870000005,0.964444458,0.923333347
1315,0.889999986,0.860000014,0.955555558,0.920000017
1316,0.899999976,0.839999974,0.952222228,0.926666677
1317,0.949999988,0.839999974,0.954444468,0.920000017
1318,0.910000026,0.889999986,0.961111128,0.914444447
1319,0.870000005,0.879999995,0.965555549,0.925555527
1320,0.870000005,0.870000005,0.957777798,0.926666677
1321,0.939999998,0.829999983,0.954444468,0.918888867
1322,0.939999998,0.850000024,0.966666639,0.917777777
1323,0.899999976,0.870000005,0.954444468,0.917777777
1324,0.850000024,0.860000014,0.943333328,0.937777758
1325,0.910000026,0.810000002,0.949999988,0.913333356
1326,0.870000005,0.850000024,0.962222219,0.921111107
1327,0.910000026,0.850000024,0.953333318,0.925555527
1328,0.899999976,0.839999974,0.970000029,0.926666677
1329,0.930000007,0.829999983,0.976666689,0.924444437
1330,0.910000026,0.829999983,0.953333318,0.923333347
1331,0.899999976,0.860000014,0.961111128,0.918888867
1332,0.899999976,0.879999995,0.944444418,0.926666677
1333,0.860000014,0.829999983,0.942222238,0.920000017
1334,0.879999995,0.850000024,0.956666648,0.923333347
1335,0.889999986,0.850000024,0.967777789,0.920000017
1336,0.899999976,0.839999974,0.963333309,0.930000007
1337,0.920000017,0.800000012,0.962222219,0.913333356
1338,0.920000017,0.860000014,0.961111128,0.933333337
1339,0.899999976,0.860000014,0.953333318,0.904444456
1340,0.910000026,0.829999983,0.952222228,0.923333347
1341,0.920000017,0.879999995,0.954444468,0.935555577
1342,0.879999995,0.850000024,0.964444458,0.922222197
1343,0.930000007,0.850000024,0.953333318,0.932222247
1344,0.910000026,0.850000024,0.945555568,0.915555537
1345,0.930000007,0.870000005,0.936666667,0.907777786
1346,0.879999995,0.75,0.944444418,0.917777777
1347,0.930000007,0.839999974,0.959999979,0.897777796
1348,0.949999988,0.850000024,0.967777789,0.925555527
1349,0.870000005,0.850000024,0.968888879,0.926666677
1350,0.899999976,0.829999983,0.957777798,0.905555546
1351,0.899999976,0.819999993,0.952222228,0.914444447
1352,0.889999986,0.879999995,0.951111138,0.925555527
1353,0.939999998,0.800000012,0.961111128,0.925555527
1354,0.920000017,0.879999995,0.959999979,0.911111116
1355,0.870000005,0.860000014,0.957777798,0.931111097
1356,0.920000017,0.879999995,0.959999979,0.918888867
1357,0.889999986,0.800000012,0.967777789,0.936666667
1358,0.939999998,0.850000024,0.963333309,0.917777777
1359,0.899999976,0.850000024,0.964444458,0.945555568
1360,0.910000026,0.879999995,0.952222228,0.924444437
1361,0.899999976,0.839999974,0.953333318,0.914444447
1362,0.910000026,0.850000024,0.944444418,0.911111116
1363,0.910000026,0.839999974,0.956666648,0.932222247
1364,0.889999986,0.850000024,0.958888888,0.921111107
1365,0.899999976,0.889999986,0.965555549,0.926666677
1366,0.939999998,0.870000005,0.968888879,0.922222197
1367,0.870000005,0.889999986,0.966666639,0.939999998
1368,0.930000007,0.850000024,0.965555549,0.894444466
1369,0.860000014,0.839999974,0.962222219,0.921111107
1370,0.899999976,0.870000005,0.964444458,0.932222247
1371,0.899999976,0.870000005,0.965555549,0.930000007
1372,0.879999995,0.850000024,0.949999988,0.921111107
1373,0.920000017,0.829999983,0.954444468,0.928888917
1374,0.920000017,0.879999995,0.951111138,0.922222197
1375,0.910000026,0.819999993,0.962222219,0.926666677
1376,0.920000017,0.810000002,0.962222219,0.921111107
1377,0.879999995,0.829999983,0.945555568,0.922222197
1378,0.899999976,0.860000014,0.947777748,0.912222207
1379,0.899999976,0.879999995,0.956666648,0.927777767
1380,0.870000005,0.860000014,0.961111128,0.917777777
1381,0.899999976,0.839999974,0.964444458,0.927777767
1382,0.889999986,0.870000005,0.971111119,0.923333347
1383,0.889999986,0.860000014,0.965555549,0.942222238
1384,0.899999976,0.870000005,0.951111138,0.947777748
1385,0.899999976,0.860000014,0.955555558,0.938888907
1386,0.870000005,0.870000005,0.956666648,0.933333337
1387,0.899999976,0.870000005,0.951111138,0.905555546
1388,0.870000005,0.860000014,0.965555549,0.916666687
1389,0.899999976,0.889999986,0.971111119,0.923333347
1390,0.910000026,0.850000024,0.959999979,0.938888907
1391,0.899999976,0.819999993,0.961111128,0.925555527
1392,0.930000007,0.860000014,0.952222228,0.907777786
1393,0.910000026,0.889999986,0.971111119,0.931111097
1394,0.879999995,0.850000024,0.954444468,0.933333337
1395,0.910000026,0.850000024,0.948888898,0.934444427
1396,0.910000026,0.829999983,0.943333328,0.911111116
1397,0.959999979,0.860000014,0.946666658,0.916666687
1398,0.879999995,0.879999995,0.958888888,0.924444437
1399,0.879999995,0.870000005,0.955555558,0.916666687
1400,0.920000017,0.819999993,0.947777748,0.921111107
1401,0.870000005,0.860000014,0.956666648,0.941111088
1402,0.879999995,0.870000005,0.963333309,0.932222247
1403,0.839999974,0.870000005,0.947777748,0.930000007
1404,0.829999983,0.829999983,0.936666667,0.921111107
1405,0.889999986,0.850000024,0.938888907,0.920000017
1406,0.889999986,0.839999974,0.954444468,0.921111107
1407,0.910000026,0.889999986,0.955555558,0.933333337
1408,0.889999986,0.870000005,0.981111109,0.935555577
1409,0.920000017,0.850000024,0.975555539,0.928888917
1410,0.879999995,0.829999983,0.966666639,0.924444437
1411,0.920000017,0.870000005,0.967777789,0.931111097
1412,0.860000014,0.839999974,0.962222219,0.922222197
1413,0.920000017,0.839999974,0.957777798,0.911111116
1414,0.870000005,0.889999986,0.955555558,0.904444456
1415,0.879999995,0.850000024,0.963333309,0.910000026
1416,0.899999976,0.850000024,0.961111128,0.904444456
1417,0.949999988,0.850000024,0.967777789,0.917777777
1418,0.850000024,0.889999986,0.947777748,0.938888907
1419,0.899999976,0.839999974,0.926666677,0.935555577
1420,0.879999995,0.810000002,0.957777798,0.915555537
1421,0.920000017,0.870000005,0.964444458,0.922222197
1422,0.910000026,0.870000005,0.970000029,0.934444427
1423,0.899999976,0.860000014,0.975555539,0.927777767
1424,0.910000026,0.889999986,0.973333359,0.925555527
1425,0.930000007,0.870000005,0.966666639,0.918888867
1426,0.899999976,0.839999974,0.965555549,0.935555577
1427,0.930000007,0.879999995,0.968888879,0.922222197
1428,0.870000005,0.860000014,0.964444458,0.927777767
1429,0.920000017,0.860000014,0.934444427,0.941111088
1430,0.920000017,0.839999974,0.955555558,0.933333337
1431,0.910000026,0.839999974,0.970000029,0.935555577
1432,0.970000029,0.819999993,0.978888869,0.938888907
1433,0.860000014,0.860000014,0.963333309,0.931111097
1434,0.879999995,0.810000002,0.954444468,0.901111126
1435,0.939999998,0.870000005,0.946666658,0.925555527
1436,0.920000017,0.810000002,0.946666658,0.933333337
1437,0.920000017,0.860000014,0.957777798,0.922222197
1438,0.910000026,0.870000005,0.953333318,0.932222247
1439,0.930000007,0.829999983,0.971111119,0.920000017
1440,0.889999986,0.860000014,0.955555558,0.916666687
1441,0.910000026,0.889999986,0.956666648,0.902222216
1442,0.920000017,0.800000012,0.945555568,0.908888876
1443,0.939999998,0.870000005,0.962222219,0.911111116
1444,0.870000005,0.850000024,0.967777789,0.925555527
1445,0.860000014,0.850000024,0.955555558,0.928888917
1446,0.920000017,0.810000002,0.961111128,0.941111088
1447,0.899999976,0.800000012,0.956666648,0.924444437
1448,0.920000017,0.860000014,0.973333359,0.942222238
1449,0.899999976,0.860000014,0.963333309,0.937777758
1450,0.910000026,0.810000002,0.961111128,0.908888876
1451,0.879999995,0.860000014,0.961111128,0.924444437
1452,0.879999995,0.860000014,0.956666648,0.925555527
1453,0.889999986,0.829999983,0.964444458,0.928888917
1454,0.930000007,0.899999976,0.965555549,0.920000017
1455,0.870000005,0.829999983,0.954444468,0.936666667
1456,0.839999974,0.860000014,0.949999988,0.918888867
1457,0.850000024,0.850000024,0.954444468,0.923333347
1458,0.889999986,0.850000024,0.965555549,0.934444427
1459,0.920000017,0.879999995,0.973333359,0.921111107
1460,0.920000017,0.790000021,0.966666639,0.926666677
1461,0.930000007,0.839999974,0.964444458,0.927777767
1462,0.920000017,0.819999993,0.976666689,0.933333337
1463,0.839999974,0.850000024,0.953333318,0.927777767
1464,0.870000005,0.810000002,0.935555577,0.935555577
1465,0.870000005,0.829999983,0.954444468,0.913333356
1466,0.930000007,0.860000014,0.937777758,0.930000007
1467,0.899999976,0.819999993,0.965555549,0.932222247
1468,0.930000007,0.860000014,0.964444458,0.928888917
1469,0.860000014,0.839999974,0.954444468,0.918888867
1470,0.910000026,0.819999993,0.967777789,0.908888876
1471,0.860000014,0.879999995,0.956666648,0.914444447
1472,0.879999995,0.819999993,0.961111128,0.932222247
1473,0.879999995,0.819999993,0.946666658,0.931111097
1474,0.910000026,0.870000005,0.964444458,0.932222247
1475,0.930000007,0.819999993,0.965555549,0.935555577
1476,0.939999998,0.860000014,0.967777789,0.934444427
1477,0.930000007,0.850000024,0.962222219,0.931111097
1478,0.920000017,0.860000014,0.963333309,0.933333337
1479,0.889999986,0.839999974,0.963333309,0.935555577
1480,0.930000007,0.850000024,0.968888879,0.928888917
1481,0.930000007,0.850000024,0.968888879,0.931111097
1482,0.889999986,0.850000024,0.962222219,0.924444437
1483,0.939999998,0.870000005,0.970000029,0.923333347
1484,0.899999976,0.829999983,0.973333359,0.914444447
1485,0.910000026,0.810000002,0.956666648,0.926666677
1486,0.920000017,0.819999993,0.946666658,0.930000007
1487,0.889999986,0.850000024,0.951111138,0.924444437
1488,0.889999986,0.860000014,0.943333328,0.914444447
1489,0.899999976,0.879999995,0.953333318,0.918888867
1490,0.829999983,0.860000014,0.964444458,0.913333356
1491,0.839999974,0.870000005,0.948888898,0.925555527
1492,0.899999976,0.850000024,0.957777798,0.949999988
1493,0.959999979,0.860000014,0.954444468,0.923333347
1494,0.889999986,0.829999983,0.965555549,0.924444437
1495,0.899999976,0.790000021,0.965555549,0.932222247
1496,0.930000007,0.870000005,0.967777789,0.938888907
1497,0.879999995,0.819999993,0.975555539,0.936666667
1498,0.910000026,0.839999974,0.963333309,0.931111097
1499,0.920000017,0.810000002,0.954444468,0.941111088
1500,0.930000007,0.870000005,0.968888879,0.928888917
1501,0.899999976,0.850000024,0.967777789,0.924444437
1502,0.920000017,0.829999983,0.958888888,0.913333356
1503,0.939999998,0.850000024,0.955555558,0.925555527
1504,0.889999986,0.850000024,0.961111128,0.938888907
1505,0.939999998,0.860000014,0.952222228,0.930000007
1506,0.939999998,0.850000024,0.937777758,0.941111088
1507,0.949999988,0.850000024,0.956666648,0.934444427
1508,0.879999995,0.899999976,0.952222228,0.926666677
1509,0.920000017,0.889999986,0.957777798,0.926666677
1510,0.899999976,0.850000024,0.966666639,0.899999976
1511,0.930000007,0.879999995,0.961111128,0.926666677
1512,0.899999976,0.850000024,0.959999979,0.937777758
1513,0.920000017,0.819999993,0.953333318,0.941111088
1514,0.920000017,0.829999983,0.966666639,0.935555577
1515,0.889999986,0.860000014,0.957777798,0.934444427
1516,0.899999976,0.810000002,0.965555549,0.924444437
1517,0.910000026,0.860000014,0.966666639,0.938888907
1518,0.920000017,0.860000014,0.966666639,0.920000017
1519,0.899999976,0.850000024,0.971111119,0.922222197
1520,0.920000017,0.839999974,0.962222219,0.926666677
1521,0.899999976,0.800000012,0.956666648,0.912222207
1522,0.879999995,0.860000014,0.934444427,0.921111107
1523,0.810000002,0.850000024,0.941111088,0.931111097
1524,0.910000026,0.850000024,0.946666658,0.931111097
1525,0.920000017,0.850000024,0.966666639,0.924444437
1526,0.930000007,0.850000024,0.968888879,0.932222247
1527,0.910000026,0.850000024,0.973333359,0.944444418
1528,0.910000026,0.819999993,0.974444449,0.933333337
1529,0.879999995,0.870000005,0.975555539,0.920000017
1530,0.930000007,0.819999993,0.966666639,0.926666677
1531,0.920000017,0.860000014,0.972222209,0.923333347
1532,0.850000024,0.870000005,0.964444458,0.936666667
1533,0.939999998,0.879999995,0.964444458,0.925555527
1534,0.879999995,0.819999993,0.954444468,0.926666677
1535,0.860000014,0.850000024,0.955555558,0.928888917
1536,0.860000014,0.839999974,0.949999988,0.924444437
1537,0.850000024,0.860000014,0.930000007,0.924444437
1538,0.899999976,0.829999983,0.958888888,0.945555568
1539,0.910000026,0.870000005,0.970000029,0.939999998
1540,0.939999998,0.860000014,0.958888888,0.935555577
1541,0.879999995,0.889999986,0.966666639,0.939999998
1542,0.889999986,0.850000024,0.965555549,0.927777767
1543,0.860000014,0.839999974,0.961111128,0.937777758
1544,0.899999976,0.870000005,0.965555549,0.943333328
1545,0.860000014,0.829999983,0.968888879,0.937777758
1546,0.899999976,0.829999983,0.963333309,0.932222247
1547,0.889999986,0.819999993,0.974444449,0.925555527
1548,0.889999986,0.839999974,0.953333318,0.925555527
1549,0.860000014,0.829999983,0.939999998,0.918888867
1550,0.879999995,0.879999995,0.963333309,0.920000017
1551,0.889999986,0.879999995,0.974444449,0.928888917
1552,0.930000007,0.839999974,0.961111128,0.928888917
1553,0.879999995,0.839999974,0.962222219,0.943333328
1554,0.889999986,0.860000014,0.959999979,0.915555537
1555,0.879999995,0.860000014,0.956666648,0.939999998
1556,0.879999995,0.850000024,0.957777798,0.922222197
1557,0.879999995,0.870000005,0.972222209,0.931111097
1558,0.870000005,0.839999974,0.964444458,0.943333328
1559,0.920000017,0.850000024,0.964444458,0.933333337
1560,0.910000026,0.850000024,0.963333309,0.945555568
1561,0.889999986,0.839999974,0.963333309,0.933333337
1562,0.889999986,0.839999974,0.938888907,0.922222197
1563,0.889999986,0.860000014,0.964444458,0.931111097
1564,0.899999976,0.899999976,0.965555549,0.937777758
1565,0.920000017,0.860000014,0.967777789,0.920000017
1566,0.910000026,0.839999974,0.967777789,0.925555527
1567,0.920000017,0.850000024,0.973333359,0.932222247
1568,0.860000014,0.850000024,0.965555549,0.920000017
1569,0.889999986,0.829999983,0.971111119,0.930000007
1570,0.920000017,0.889999986,0.967777789,0.933333337
1571,0.920000017,0.839999974,0.957777798,0.934444427
1572,0.870000005,0.839999974,0.957777798,0.928888917
1573,0.899999976,0.850000024,0.966666639,0.933333337
1574,0.910000026,0.860000014,0.961111128,0.935555577
1575,0.930000007,0.860000014,0.948888898,0.930000007
1576,0.920000017,0.839999974,0.958888888,0.928888917
1577,0.870000005,0.879999995,0.951111138,0.912222207
1578,0.910000026,0.829999983,0.977777779,0.931111097
1579,0.920000017,0.810000002,0.967777789,0.936666667
1580,0.930000007,0.850000024,0.974444449,0.932222247
1581,0.939999998,0.839999974,0.974444449,0.935555577
1582,0.910000026,0.839999974,0.967777789,0.934444427
1583,0.899999976,0.790000021,0.965555549,0.932222247
1584,0.910000026,0.839999974,0.966666639,0.931111097
1585,0.910000026,0.860000014,0.962222219,0.938888907
1586,0.949999988,0.870000005,0.961111128,0.954444468
1587,0.889999986,0.829999983,0.959999979,0.932222247
